COLOR_GrasSurface          
N047.35.59.934 E007.31.37.437
N047.35.59.026 E007.31.39.105
N047.35.56.668 E007.31.43.739
N047.35.56.693 E007.31.44.429
N047.35.57.025 E007.31.44.730
N047.35.57.152 E007.31.44.845
N047.35.57.225 E007.31.44.971
N047.35.57.346 E007.31.45.241
N047.35.57.464 E007.31.45.562
N047.35.57.676 E007.31.46.191
N047.35.57.845 E007.31.46.746
N047.35.58.510 E007.31.48.803
N047.35.58.565 E007.31.48.917
N047.35.58.643 E007.31.49.016
N047.35.59.877 E007.31.50.269
N047.35.59.960 E007.31.50.343
N047.36.00.055 E007.31.50.406
N047.36.00.165 E007.31.50.435
N047.36.00.264 E007.31.50.441
N047.36.00.345 E007.31.50.428
N047.36.00.417 E007.31.50.395
N047.36.00.528 E007.31.50.330
N047.36.00.864 E007.31.50.113
N047.36.02.360 E007.31.49.068
N047.36.02.647 E007.31.48.843
N047.36.02.921 E007.31.48.492
N047.36.03.295 E007.31.48.000
N047.36.03.481 E007.31.47.786
N047.36.03.682 E007.31.47.632
N047.36.05.480 E007.31.46.373
N047.36.05.714 E007.31.46.177
N047.36.05.851 E007.31.46.015
N047.36.05.991 E007.31.45.796
N047.36.06.079 E007.31.45.541
N047.36.06.469 E007.31.44.143
N047.36.06.586 E007.31.43.638
N047.36.06.904 E007.31.42.307
N047.36.06.951 E007.31.42.096
N047.36.06.985 E007.31.41.861
N047.36.07.040 E007.31.41.242
N047.36.07.083 E007.31.40.704
N047.36.07.136 E007.31.40.144
N047.36.07.159 E007.31.39.899
N047.36.07.168 E007.31.39.690
N047.36.07.171 E007.31.39.529
N047.36.07.205 E007.31.39.377
N047.36.07.254 E007.31.39.247
N047.36.07.359 E007.31.39.069
N047.36.05.087 E007.31.40.640

COLOR_HardSurface3         
N047.35.57.135 E007.31.40.438
N047.35.57.215 E007.31.40.345
N047.35.57.864 E007.31.39.846
N047.35.59.172 E007.31.38.954
N047.36.00.344 E007.31.36.964
N047.36.00.092 E007.31.36.086
N047.35.59.906 E007.31.35.719
N047.35.59.600 E007.31.35.598
N047.35.56.074 E007.31.38.001
N047.35.48.203 E007.31.43.424
N047.35.49.648 E007.31.47.835
N047.35.51.612 E007.31.48.157
N047.35.52.413 E007.31.49.269
N047.35.52.496 E007.31.51.063
N047.35.51.847 E007.31.52.514
N047.35.48.647 E007.31.54.604
N047.35.45.631 E007.31.45.038
N047.35.43.720 E007.31.46.130
N047.35.43.050 E007.31.50.050
N047.35.45.151 E007.31.56.301
N047.35.45.196 E007.31.56.414
N047.35.45.241 E007.31.56.506
N047.35.46.667 E007.31.59.266
N047.35.46.736 E007.31.59.378
N047.35.46.797 E007.31.59.459
N047.35.46.875 E007.31.59.531
N047.35.46.958 E007.31.59.577
N047.35.47.043 E007.31.59.594
N047.35.47.117 E007.31.59.573
N047.35.51.865 E007.31.56.274
N047.35.55.355 E007.31.53.859
N047.35.55.335 E007.31.53.789
N047.35.55.862 E007.31.53.392
N047.35.55.935 E007.31.53.339
N047.35.55.997 E007.31.53.285
N047.35.56.046 E007.31.53.225
N047.35.56.090 E007.31.53.143
N047.35.56.128 E007.31.53.042
N047.35.56.162 E007.31.52.912
N047.35.56.188 E007.31.52.759
N047.35.56.208 E007.31.52.549
N047.35.56.282 E007.31.51.701
N047.35.56.289 E007.31.51.558
N047.35.56.286 E007.31.51.392
N047.35.56.274 E007.31.51.237
N047.35.56.254 E007.31.51.072
N047.35.56.228 E007.31.50.912
N047.35.56.195 E007.31.50.754
N047.35.55.812 E007.31.49.493
N047.35.55.651 E007.31.48.989
N047.35.55.418 E007.31.48.257
N047.35.55.354 E007.31.48.078
N047.35.55.301 E007.31.47.961
N047.35.55.230 E007.31.47.803
N047.35.55.070 E007.31.47.461
N047.35.54.992 E007.31.47.294
N047.35.54.938 E007.31.47.148
N047.35.54.898 E007.31.47.000
N047.35.54.883 E007.31.46.876
N047.35.54.885 E007.31.46.763
N047.35.54.908 E007.31.46.608
N047.35.54.922 E007.31.46.410
