
COLOR_GrasSurface          
N043.33.14.488 E006.57.04.159
N043.33.14.458 E006.57.03.958
N043.33.14.335 E006.57.02.694
N043.33.13.877 E006.57.02.780
N043.33.13.890 E006.57.03.133
N043.33.13.889 E006.57.03.379
N043.33.13.884 E006.57.03.620
N043.33.13.874 E006.57.03.781
N043.33.13.859 E006.57.03.912
N043.33.13.829 E006.57.04.050
N043.33.13.775 E006.57.04.214
N043.33.13.712 E006.57.04.366
N043.33.13.650 E006.57.04.503
N043.33.13.556 E006.57.04.655
N043.33.13.469 E006.57.04.773
N043.33.13.384 E006.57.04.882
N043.33.13.282 E006.57.04.995
N043.33.13.188 E006.57.05.074
N043.33.13.070 E006.57.05.151
N043.33.12.926 E006.57.05.217
N043.33.12.772 E006.57.05.263
N043.33.01.837 E006.57.07.209
N043.33.01.562 E006.57.07.254
N043.33.01.389 E006.57.07.262
N043.33.01.264 E006.57.07.243
N043.33.01.107 E006.57.07.201
N043.33.00.982 E006.57.07.126
N043.33.00.871 E006.57.07.032
N043.33.00.726 E006.57.06.888
N043.33.00.628 E006.57.06.729
N043.33.00.552 E006.57.06.562
N043.33.00.506 E006.57.06.342
N043.33.00.462 E006.57.06.091
N043.33.00.364 E006.57.05.174
N043.32.59.888 E006.57.05.263
N043.32.59.925 E006.57.05.694
N043.32.59.932 E006.57.05.938
N043.32.59.917 E006.57.06.143
N043.32.59.891 E006.57.06.330
N043.32.59.854 E006.57.06.504
N043.32.59.793 E006.57.06.697
N043.32.59.710 E006.57.06.908
N043.32.59.622 E006.57.07.072
N043.32.59.513 E006.57.07.239
N043.32.59.396 E006.57.07.375
N043.32.59.280 E006.57.07.491
N043.32.59.116 E006.57.07.601
N043.32.58.965 E006.57.07.684
N043.32.58.848 E006.57.07.722
N043.32.58.698 E006.57.07.760
N043.32.58.403 E006.57.07.814
N043.32.40.421 E006.57.10.991
N043.32.40.347 E006.57.11.008
N043.32.40.282 E006.57.11.011
N043.32.40.212 E006.57.11.007
N043.32.40.143 E006.57.10.996
N043.32.40.073 E006.57.10.981
N043.32.39.994 E006.57.10.951
N043.32.39.926 E006.57.10.915
N043.32.39.857 E006.57.10.868
N043.32.39.772 E006.57.10.799
N043.32.39.696 E006.57.10.726
N043.32.39.627 E006.57.10.641
N043.32.39.558 E006.57.10.538
N043.32.39.478 E006.57.10.413
N043.32.39.429 E006.57.10.291
N043.32.39.392 E006.57.10.178
N043.32.39.364 E006.57.10.066
N043.32.39.338 E006.57.09.930
N043.32.39.239 E006.57.08.930
N043.32.38.760 E006.57.09.013
N043.32.38.834 E006.57.09.807
N043.32.38.848 E006.57.09.992
N043.32.38.851 E006.57.10.129
N043.32.38.847 E006.57.10.245
N043.32.38.835 E006.57.10.375
N043.32.38.815 E006.57.10.487
N043.32.38.779 E006.57.10.628
N043.32.38.744 E006.57.10.724
N043.32.38.680 E006.57.10.853
N043.32.38.618 E006.57.10.973
N043.32.38.534 E006.57.11.095
N043.32.38.452 E006.57.11.189
N043.32.38.350 E006.57.11.276
N043.32.38.253 E006.57.11.341
N043.32.38.166 E006.57.11.380
N043.32.38.060 E006.57.11.413
N043.32.37.761 E006.57.11.473
N043.32.37.827 E006.57.12.193
N043.32.37.874 E006.57.12.148
N043.32.37.925 E006.57.12.114
N043.32.37.971 E006.57.12.101
N043.32.38.515 E006.57.12.006
N043.32.38.572 E006.57.12.008
N043.32.38.621 E006.57.12.026
N043.32.38.658 E006.57.12.064
N043.32.38.678 E006.57.12.092
N043.32.39.692 E006.57.13.357
N043.32.40.073 E006.57.13.852
N043.32.40.921 E006.57.15.037
N043.32.48.385 E006.57.25.341
N043.32.48.467 E006.57.25.457
N043.32.48.536 E006.57.25.566
N043.32.48.588 E006.57.25.689
N043.32.48.622 E006.57.25.795
N043.32.48.641 E006.57.25.886
N043.32.48.648 E006.57.25.983
N043.32.48.642 E006.57.26.080
N043.32.48.627 E006.57.26.171
N043.32.48.575 E006.57.26.261
N043.32.48.493 E006.57.26.380
N043.32.48.500 E006.57.26.418
N043.32.48.514 E006.57.26.453
N043.32.48.536 E006.57.26.487
N043.32.48.259 E006.57.26.861
N043.32.48.604 E006.57.27.346
N043.32.48.951 E006.57.26.873
N043.32.49.017 E006.57.26.827
N043.32.49.094 E006.57.26.805
N043.32.49.178 E006.57.26.796
N043.32.49.264 E006.57.26.800
N043.32.49.363 E006.57.26.832
N043.32.49.454 E006.57.26.894
N043.32.54.424 E006.57.33.731
N043.32.54.481 E006.57.33.813
N043.32.54.523 E006.57.33.902
N043.32.54.553 E006.57.33.993
N043.32.54.572 E006.57.34.083
N043.32.54.578 E006.57.34.187
N043.32.54.565 E006.57.34.310
N043.32.54.544 E006.57.34.438
N043.32.54.497 E006.57.34.586
N043.32.54.162 E006.57.35.047
N043.32.54.509 E006.57.35.530
N043.32.55.572 E006.57.34.074
N043.32.55.227 E006.57.33.596
N043.32.55.168 E006.57.33.650
N043.32.55.102 E006.57.33.689
N043.32.55.024 E006.57.33.718
N043.32.54.946 E006.57.33.722
N043.32.54.868 E006.57.33.712
N043.32.54.805 E006.57.33.689
N043.32.54.739 E006.57.33.649
N043.32.54.686 E006.57.33.601
N043.32.54.615 E006.57.33.511
N043.32.49.692 E006.57.26.712
N043.32.49.634 E006.57.26.598
N043.32.49.606 E006.57.26.519
N043.32.49.589 E006.57.26.444
N043.32.49.579 E006.57.26.367
N043.32.49.576 E006.57.26.274
N043.32.49.583 E006.57.26.185
N043.32.49.601 E006.57.26.086
N043.32.49.628 E006.57.25.998
N043.32.49.684 E006.57.25.885
N043.32.49.334 E006.57.25.403
N043.32.49.256 E006.57.25.472
N043.32.49.206 E006.57.25.501
N043.32.49.161 E006.57.25.520
N043.32.49.096 E006.57.25.530
N043.32.49.032 E006.57.25.530
N043.32.48.976 E006.57.25.517
N043.32.48.917 E006.57.25.493
N043.32.48.862 E006.57.25.463
N043.32.48.809 E006.57.25.429
N043.32.48.724 E006.57.25.340
N043.32.44.403 E006.57.19.346
N043.32.44.335 E006.57.19.240
N043.32.44.292 E006.57.19.144
N043.32.44.267 E006.57.19.053
N043.32.44.255 E006.57.18.952
N043.32.44.256 E006.57.18.851
N043.32.44.272 E006.57.18.739
N043.32.44.303 E006.57.18.638
N043.32.44.361 E006.57.18.507
N043.32.44.137 E006.57.18.202
N043.32.44.072 E006.57.18.251
N043.32.44.010 E006.57.18.288
N043.32.43.933 E006.57.18.315
N043.32.43.866 E006.57.18.319
N043.32.43.814 E006.57.18.319
N043.32.43.757 E006.57.18.310
N043.32.43.696 E006.57.18.290
N043.32.43.639 E006.57.18.259
N043.32.43.588 E006.57.18.211
N043.32.41.542 E006.57.15.389
N043.32.41.461 E006.57.15.256
N043.32.41.415 E006.57.15.133
N043.32.41.369 E006.57.14.990
N043.32.41.354 E006.57.14.913
N043.32.41.347 E006.57.14.845
N043.32.41.350 E006.57.14.745
N043.32.41.984 E006.57.14.594
N043.32.41.745 E006.57.12.071
N043.32.54.314 E006.57.09.845
N043.32.54.363 E006.57.09.717
N043.32.54.417 E006.57.09.606
N043.32.54.490 E006.57.09.483
N043.32.54.563 E006.57.09.386
N043.32.54.647 E006.57.09.305
N043.32.54.734 E006.57.09.243
N043.32.54.861 E006.57.09.188
N043.32.55.173 E006.57.09.088
N043.32.55.472 E006.57.09.005
N043.32.59.715 E006.57.08.247
N043.33.01.534 E006.57.07.933
N043.33.02.618 E006.57.07.752
N043.33.06.579 E006.57.07.029
N043.33.06.774 E006.57.06.993
N043.33.06.875 E006.57.06.985
N043.33.06.950 E006.57.06.993
N043.33.07.047 E006.57.07.019
N043.33.07.159 E006.57.07.066
N043.33.07.259 E006.57.07.132
N043.33.07.343 E006.57.07.220
N043.33.07.405 E006.57.07.317
N043.33.07.453 E006.57.07.436
N043.33.07.478 E006.57.07.514
N043.33.08.015 E006.57.07.422
N043.33.08.032 E006.57.07.311
N043.33.08.056 E006.57.07.199
N043.33.08.091 E006.57.07.101
N043.33.08.142 E006.57.06.996
N043.33.08.199 E006.57.06.908
N043.33.08.273 E006.57.06.822
N043.33.08.354 E006.57.06.749
N043.33.08.430 E006.57.06.690
N043.33.08.500 E006.57.06.663
N043.33.08.794 E006.57.06.616
N043.33.12.486 E006.57.05.974
N043.33.14.416 E006.57.05.645
N043.33.14.847 E006.57.05.585
N043.33.16.237 E006.57.05.319
N043.33.16.769 E006.57.05.231
N043.33.17.399 E006.57.05.132
N043.33.17.585 E006.57.05.094
N043.33.17.745 E006.57.05.046
N043.33.17.876 E006.57.04.986
N043.33.17.989 E006.57.04.906
N043.33.18.092 E006.57.04.819
N043.33.18.191 E006.57.04.720
N043.33.18.275 E006.57.04.592
N043.33.18.347 E006.57.04.460
N043.33.18.409 E006.57.04.312
N043.33.18.449 E006.57.04.159
N043.33.18.488 E006.57.03.981
N043.33.18.502 E006.57.03.848
N043.33.18.512 E006.57.03.670
N043.33.18.513 E006.57.03.471
N043.33.18.467 E006.57.02.881
N043.33.18.446 E006.57.02.773
N043.33.18.417 E006.57.02.495

COLOR_HardSurface2
N043.32.44.387 E006.57.18.458
N043.32.44.431 E006.57.18.395
N043.32.44.474 E006.57.18.343
N043.32.44.529 E006.57.18.295
N043.32.44.584 E006.57.18.258
N043.32.44.659 E006.57.18.233
N043.32.44.726 E006.57.18.225
N043.32.44.799 E006.57.18.227
N043.32.44.847 E006.57.18.232
N043.32.44.889 E006.57.18.248
N043.32.44.922 E006.57.18.272
N043.32.44.953 E006.57.18.303
N043.32.45.062 E006.57.18.472
N043.32.49.373 E006.57.24.447
N043.32.49.415 E006.57.24.523
N043.32.49.444 E006.57.24.594
N043.32.49.475 E006.57.24.701
N043.32.49.492 E006.57.24.796
N043.32.49.498 E006.57.24.879
N043.32.49.496 E006.57.24.958
N043.32.49.488 E006.57.25.047
N043.32.49.469 E006.57.25.144
N043.32.49.443 E006.57.25.219
N043.32.49.410 E006.57.25.285
N043.32.49.374 E006.57.25.349
N043.32.49.334 E006.57.25.406
N043.32.49.682 E006.57.25.886
N043.32.49.744 E006.57.25.813
N043.32.49.798 E006.57.25.764
N043.32.49.867 E006.57.25.718
N043.32.49.934 E006.57.25.683
N043.32.50.008 E006.57.25.673
N043.32.50.069 E006.57.25.672
N043.32.50.139 E006.57.25.684
N043.32.50.223 E006.57.25.715
N043.32.50.301 E006.57.25.762
N043.32.50.375 E006.57.25.837
N043.32.55.253 E006.57.32.596
N043.32.55.314 E006.57.32.684
N043.32.55.353 E006.57.32.773
N043.32.55.378 E006.57.32.859
N043.32.55.395 E006.57.32.942
N043.32.55.405 E006.57.33.039
N043.32.55.404 E006.57.33.140
N043.32.55.391 E006.57.33.246
N043.32.55.368 E006.57.33.333
N043.32.55.337 E006.57.33.421
N043.32.55.303 E006.57.33.491
N043.32.55.269 E006.57.33.546
N043.32.55.224 E006.57.33.602
N043.32.55.567 E006.57.34.080
N043.32.56.286 E006.57.33.229
N043.32.56.394 E006.57.33.093
N043.32.56.457 E006.57.33.044
N043.32.56.167 E006.57.32.027
N043.32.56.055 E006.57.32.082
N043.32.55.980 E006.57.32.110
N043.32.55.918 E006.57.32.113
N043.32.55.867 E006.57.32.101
N043.32.55.810 E006.57.32.070
N043.32.55.744 E006.57.31.999
N043.32.55.634 E006.57.31.949
N043.32.55.497 E006.57.31.833
N043.32.55.339 E006.57.31.647
N043.32.55.042 E006.57.31.301
N043.32.54.103 E006.57.29.998
N043.32.50.436 E006.57.24.918
N043.32.50.109 E006.57.24.262
N043.32.48.164 E006.57.21.568
N043.32.47.305 E006.57.20.370
N043.32.47.270 E006.57.20.411
N043.32.47.178 E006.57.20.409
N043.32.45.182 E006.57.17.638
N043.32.44.209 E006.57.17.280
N043.32.44.251 E006.57.17.363
N043.32.44.290 E006.57.17.455
N043.32.44.325 E006.57.17.554
N043.32.44.341 E006.57.17.636
N043.32.44.346 E006.57.17.713
N043.32.44.341 E006.57.17.810
N043.32.44.324 E006.57.17.898
N043.32.44.302 E006.57.17.972
N043.32.44.271 E006.57.18.036
N043.32.44.230 E006.57.18.101
N043.32.44.183 E006.57.18.157
N043.32.44.135 E006.57.18.204
N043.32.44.356 E006.57.18.516

COLOR_HardSurface2
N043.32.24.629 E006.57.12.453
N043.32.24.652 E006.57.12.643
N043.32.24.691 E006.57.12.830
N043.32.24.740 E006.57.12.997
N043.32.24.795 E006.57.13.157
N043.32.24.860 E006.57.13.305
N043.32.24.923 E006.57.13.429
N043.32.25.013 E006.57.13.573
N043.32.25.120 E006.57.13.713
N043.32.25.197 E006.57.13.794
N043.32.25.275 E006.57.13.872
N043.32.25.365 E006.57.13.945
N043.32.25.445 E006.57.14.002
N043.32.25.526 E006.57.14.052
N043.32.25.640 E006.57.14.109
N043.32.25.755 E006.57.14.150
N043.32.25.876 E006.57.14.183
N043.32.25.974 E006.57.14.196
N043.32.26.074 E006.57.14.197
N043.32.26.171 E006.57.14.193
N043.32.26.266 E006.57.14.178
N043.32.26.363 E006.57.14.163
N043.32.34.689 E006.57.12.703
N043.32.34.626 E006.57.12.022
N043.32.26.327 E006.57.13.492
N043.32.26.185 E006.57.13.518
N043.32.26.075 E006.57.13.526
N043.32.25.977 E006.57.13.516
N043.32.25.873 E006.57.13.495
N043.32.25.790 E006.57.13.461
N043.32.25.709 E006.57.13.427
N043.32.25.626 E006.57.13.373
N043.32.25.542 E006.57.13.303
N043.32.25.460 E006.57.13.222
N043.32.25.380 E006.57.13.116
N043.32.25.294 E006.57.12.980
N043.32.25.238 E006.57.12.854
N043.32.25.189 E006.57.12.719
N043.32.25.150 E006.57.12.570
N043.32.25.128 E006.57.12.430
N043.32.25.099 E006.57.12.233
N043.32.25.020 E006.57.11.440
N043.32.24.548 E006.57.11.529

COLOR_HardSurface2
N043.32.38.139 E006.57.17.805
N043.32.38.369 E006.57.18.127
N043.32.38.811 E006.57.17.525
N043.32.38.577 E006.57.17.209

COLOR_HardSurface2
N043.32.52.908 E006.57.37.222
N043.32.52.844 E006.57.37.324
N043.32.52.706 E006.57.37.517
N043.32.51.919 E006.57.38.589
N043.32.51.766 E006.57.38.791
N043.32.51.720 E006.57.38.842
N043.32.51.670 E006.57.38.891
N043.32.51.601 E006.57.38.948
N043.32.51.539 E006.57.38.985
N043.32.51.476 E006.57.39.009
N043.32.51.415 E006.57.39.021
N043.32.51.679 E006.57.39.390
N043.32.53.141 E006.57.37.392
N043.32.52.950 E006.57.37.135

COLOR_HardSurface2
N043.33.13.138 E006.57.08.885
N043.33.13.062 E006.57.08.010
N043.33.08.429 E006.57.08.856
N043.33.08.379 E006.57.08.330
N043.33.08.313 E006.57.08.285
N043.33.08.254 E006.57.08.237
N043.33.08.197 E006.57.08.172
N043.33.08.141 E006.57.08.093
N043.33.08.096 E006.57.08.004
N043.33.08.061 E006.57.07.910
N043.33.08.036 E006.57.07.806
N043.33.08.019 E006.57.07.695
N043.33.08.007 E006.57.07.585
N043.33.08.006 E006.57.07.494
N043.33.08.014 E006.57.07.416
N043.33.07.478 E006.57.07.509
N043.33.07.500 E006.57.07.583
N043.33.07.521 E006.57.07.671
N043.33.07.531 E006.57.07.749
N043.33.07.535 E006.57.07.842
N043.33.07.531 E006.57.07.952
N043.33.07.522 E006.57.08.041
N043.33.07.499 E006.57.08.141
N043.33.07.471 E006.57.08.231
N043.33.07.441 E006.57.08.306
N043.33.07.398 E006.57.08.382
N043.33.07.342 E006.57.08.460
N043.33.07.308 E006.57.08.503
N043.33.07.350 E006.57.09.006
N043.33.02.803 E006.57.09.838
N043.33.02.759 E006.57.09.383
N043.33.02.380 E006.57.09.456
N043.33.02.350 E006.57.08.943
N043.33.02.333 E006.57.08.663
N043.33.02.328 E006.57.08.497
N043.33.02.332 E006.57.08.337
N043.33.02.349 E006.57.08.211
N043.33.02.369 E006.57.08.105
N043.33.02.414 E006.57.08.010
N043.33.02.469 E006.57.07.935
N043.33.02.559 E006.57.07.822
N043.33.02.627 E006.57.07.745
N043.33.01.537 E006.57.07.926
N043.33.01.604 E006.57.07.989
N043.33.01.680 E006.57.08.058
N043.33.01.750 E006.57.08.140
N043.33.01.801 E006.57.08.225
N043.33.01.851 E006.57.08.336
N043.33.01.891 E006.57.08.446
N043.33.01.971 E006.57.08.948
N043.33.02.022 E006.57.09.347
N043.33.02.048 E006.57.09.611
N043.33.02.056 E006.57.09.705
N043.33.02.051 E006.57.09.781
N043.33.02.027 E006.57.09.904
N043.33.01.988 E006.57.10.046
N043.33.01.935 E006.57.10.180
N043.33.01.870 E006.57.10.322
N043.33.01.890 E006.57.10.395
N043.33.01.922 E006.57.10.483
N043.33.01.958 E006.57.10.570
N043.33.01.997 E006.57.10.642
N043.33.02.039 E006.57.10.706
N043.33.02.086 E006.57.10.769
N043.33.02.153 E006.57.10.842
N043.33.02.230 E006.57.10.908
N043.33.02.298 E006.57.10.950
N043.33.02.373 E006.57.10.989
N043.33.02.466 E006.57.11.015
N043.33.02.561 E006.57.11.023
N043.33.02.669 E006.57.11.020
N043.33.06.350 E006.57.10.353
N043.33.06.381 E006.57.10.674
N043.33.13.013 E006.57.09.482

COLOR_RunwayConcrete
N043.32.24.097 E006.57.07.176
N043.32.24.287 E006.57.09.144
N043.32.24.335 E006.57.09.136
N043.32.24.547 E006.57.11.532
N043.32.25.021 E006.57.11.448
N043.32.24.915 E006.57.10.300
N043.32.24.916 E006.57.10.119
N043.32.24.937 E006.57.09.905
N043.32.24.988 E006.57.09.690
N043.32.25.044 E006.57.09.543
N043.32.25.127 E006.57.09.381
N043.32.25.234 E006.57.09.231
N043.32.25.331 E006.57.09.107
N043.32.25.430 E006.57.09.016
N043.32.25.537 E006.57.08.940
N043.32.25.618 E006.57.08.903
N043.32.25.710 E006.57.08.877
N043.32.37.613 E006.57.06.784
N043.32.37.802 E006.57.06.759
N043.32.37.922 E006.57.06.801
N043.32.38.037 E006.57.06.857
N043.32.38.170 E006.57.06.941
N043.32.38.298 E006.57.07.054
N043.32.38.418 E006.57.07.198
N043.32.38.509 E006.57.07.368
N043.32.38.586 E006.57.07.572
N043.32.38.637 E006.57.07.768
N043.32.38.668 E006.57.07.991
N043.32.38.759 E006.57.09.018
N043.32.39.240 E006.57.08.932
N043.32.39.154 E006.57.07.972
N043.32.39.134 E006.57.07.704
N043.32.39.140 E006.57.07.529
N043.32.39.165 E006.57.07.333
N043.32.39.212 E006.57.07.147
N043.32.39.270 E006.57.06.997
N043.32.39.356 E006.57.06.842
N043.32.39.456 E006.57.06.700
N043.32.39.577 E006.57.06.568
N043.32.39.717 E006.57.06.467
N043.32.39.863 E006.57.06.389
N043.32.58.194 E006.57.03.145
N043.32.58.744 E006.57.03.048
N043.32.58.918 E006.57.03.014
N043.32.59.062 E006.57.03.000
N043.32.59.197 E006.57.03.003
N043.32.59.319 E006.57.03.016
N043.32.59.398 E006.57.03.051
N043.32.59.490 E006.57.03.168
N043.32.59.564 E006.57.03.307
N043.32.59.629 E006.57.03.465
N043.32.59.686 E006.57.03.642
N043.32.59.738 E006.57.03.848
N043.32.59.769 E006.57.04.044
N043.32.59.888 E006.57.05.268
N043.33.00.365 E006.57.05.178
N043.33.00.267 E006.57.04.152
N043.33.00.246 E006.57.03.872
N043.33.00.254 E006.57.03.655
N043.33.00.281 E006.57.03.470
N043.33.00.331 E006.57.03.327
N043.33.00.410 E006.57.03.189
N043.33.00.527 E006.57.03.016
N043.33.00.644 E006.57.02.876
N043.33.00.772 E006.57.02.767
N043.33.00.915 E006.57.02.671
N043.33.01.035 E006.57.02.635
N043.33.12.611 E006.57.00.580
N043.33.12.746 E006.57.00.562
N043.33.12.885 E006.57.00.567
N043.33.13.036 E006.57.00.593
N043.33.13.160 E006.57.00.647
N043.33.13.284 E006.57.00.727
N043.33.13.398 E006.57.00.839
N043.33.13.508 E006.57.00.976
N043.33.13.595 E006.57.01.124
N043.33.13.667 E006.57.01.312
N043.33.13.712 E006.57.01.465
N043.33.13.762 E006.57.01.738
N043.33.13.798 E006.57.01.998
N043.33.13.828 E006.57.02.206
N043.33.13.849 E006.57.02.414
N043.33.13.864 E006.57.02.610
N043.33.13.877 E006.57.02.783
N043.33.14.338 E006.57.02.699
N043.33.14.289 E006.57.02.247
N043.33.14.248 E006.57.01.858
N043.33.14.222 E006.57.01.557
N043.33.14.206 E006.57.01.308
N043.33.14.212 E006.57.01.166
N043.33.14.241 E006.57.00.979
N043.33.14.294 E006.57.00.833
N043.33.14.341 E006.57.00.725
N043.33.14.403 E006.57.00.632
N043.33.14.464 E006.57.00.555
N043.33.14.542 E006.57.00.493
N043.33.14.623 E006.57.00.455
N043.33.14.689 E006.57.00.443
N043.33.14.765 E006.57.00.451
N043.33.14.842 E006.57.00.483
N043.33.14.902 E006.57.00.521
N043.33.15.005 E006.57.00.625
N043.33.15.099 E006.57.00.744
N043.33.15.171 E006.57.00.887
N043.33.15.238 E006.57.01.055
N043.33.15.298 E006.57.01.273
N043.33.15.349 E006.57.01.523
N043.33.15.387 E006.57.01.771
N043.33.15.419 E006.57.02.012
N043.33.15.467 E006.57.02.503
N043.33.15.954 E006.57.02.414
N043.33.15.731 E006.57.00.033
N043.33.16.025 E006.56.59.988
N043.33.15.989 E006.56.59.479
N043.33.16.183 E006.56.59.447
N043.33.16.175 E006.56.59.314
N043.33.16.282 E006.56.59.289
N043.33.16.389 E006.56.59.281
N043.33.16.498 E006.56.59.297
N043.33.16.610 E006.56.59.339
N043.33.16.717 E006.56.59.405
N043.33.16.802 E006.56.59.476
N043.33.16.863 E006.56.59.553
N043.33.16.931 E006.56.59.653
N043.33.16.989 E006.56.59.772
N043.33.17.036 E006.56.59.930
N043.33.17.073 E006.57.00.131
N043.33.17.121 E006.57.00.640
N043.33.17.133 E006.57.00.803
N043.33.17.133 E006.57.00.938
N043.33.17.118 E006.57.01.077
N043.33.17.090 E006.57.01.196
N043.33.17.014 E006.57.01.333
N043.33.16.924 E006.57.01.489
N043.33.16.867 E006.57.01.623
N043.33.16.807 E006.57.01.781
N043.33.16.760 E006.57.01.927
N043.33.16.721 E006.57.02.087
N043.33.16.701 E006.57.02.252
N043.33.16.694 E006.57.02.417
N043.33.16.702 E006.57.02.630
N043.33.17.215 E006.57.02.546
N043.33.17.216 E006.57.02.361
N043.33.17.241 E006.57.02.190
N043.33.17.286 E006.57.02.024
N043.33.17.343 E006.57.01.913
N043.33.17.409 E006.57.01.845
N043.33.17.470 E006.57.01.811
N043.33.17.532 E006.57.01.787
N043.33.17.593 E006.57.01.793
N043.33.17.656 E006.57.01.835
N043.33.17.727 E006.57.01.916
N043.33.17.788 E006.57.02.013
N043.33.17.838 E006.57.02.138
N043.33.17.877 E006.57.02.291
N043.33.17.921 E006.57.02.584
N043.33.18.419 E006.57.02.496
N043.33.18.387 E006.57.02.197
N043.33.18.342 E006.57.02.008
N043.33.18.288 E006.57.01.842
N043.33.18.209 E006.57.01.656
N043.33.18.138 E006.57.01.526
N043.33.18.037 E006.57.01.400
N043.33.17.913 E006.57.01.288
N043.33.17.826 E006.57.01.155
N043.33.17.745 E006.57.00.985
N043.33.17.676 E006.57.00.832
N043.33.17.642 E006.57.00.643
N043.33.17.607 E006.57.00.227
N043.33.17.578 E006.56.59.964
N043.33.17.533 E006.56.59.701
N043.33.17.471 E006.56.59.485
N043.33.17.415 E006.56.59.343
N043.33.17.339 E006.56.59.204
N043.33.17.246 E006.56.59.055
N043.33.17.144 E006.56.58.935
N043.33.17.044 E006.56.58.826
N043.33.16.912 E006.56.58.722
N043.33.16.773 E006.56.58.643
N043.33.16.643 E006.56.58.587
N043.33.16.493 E006.56.58.560
N043.33.16.349 E006.56.58.561
N043.33.16.112 E006.56.58.599
N043.33.16.094 E006.56.58.425
N043.33.15.894 E006.56.58.471
N043.33.15.842 E006.56.57.971

COLOR_RunwayConcrete
N043.32.37.765 E006.57.11.471
N043.32.34.623 E006.57.12.022
N043.32.34.687 E006.57.12.705
N043.32.35.729 E006.57.12.531
N043.32.35.790 E006.57.12.619
N043.32.35.831 E006.57.12.633
N043.32.35.920 E006.57.12.620
N043.32.36.011 E006.57.12.619
N043.32.36.121 E006.57.12.635
N043.32.36.237 E006.57.12.679
N043.32.36.327 E006.57.12.763
N043.32.38.933 E006.57.16.409
N043.32.38.953 E006.57.16.457
N043.32.38.964 E006.57.16.516
N043.32.38.961 E006.57.16.578
N043.32.38.953 E006.57.16.651
N043.32.38.936 E006.57.16.715
N043.32.38.914 E006.57.16.759
N043.32.38.575 E006.57.17.211
N043.32.38.807 E006.57.17.530
N043.32.39.150 E006.57.17.070
N043.32.39.182 E006.57.17.041
N043.32.39.232 E006.57.17.020
N043.32.39.274 E006.57.17.013
N043.32.39.320 E006.57.17.017
N043.32.39.360 E006.57.17.029
N043.32.39.404 E006.57.17.061
N043.32.53.052 E006.57.35.965
N043.32.53.083 E006.57.36.052
N043.32.53.099 E006.57.36.175
N043.32.53.101 E006.57.36.416
N043.32.53.069 E006.57.36.689
N043.32.53.027 E006.57.36.895
N043.32.52.996 E006.57.37.006
N043.32.52.948 E006.57.37.138
N043.32.53.141 E006.57.37.393
N043.32.54.515 E006.57.35.523
N043.32.54.164 E006.57.35.043
N043.32.54.087 E006.57.35.126
N043.32.53.983 E006.57.35.206
N043.32.53.861 E006.57.35.268
N043.32.53.699 E006.57.35.310
N043.32.53.563 E006.57.35.310
N043.32.53.448 E006.57.35.291
N043.32.53.365 E006.57.35.232
N043.32.48.412 E006.57.28.370
N043.32.48.373 E006.57.28.209
N043.32.48.366 E006.57.28.042
N043.32.48.379 E006.57.27.875
N043.32.48.404 E006.57.27.725
N043.32.48.435 E006.57.27.613
N043.32.48.482 E006.57.27.518
N043.32.48.606 E006.57.27.346
N043.32.48.258 E006.57.26.857
N043.32.48.202 E006.57.26.932
N043.32.48.140 E006.57.26.983
N043.32.48.072 E006.57.27.018
N043.32.47.998 E006.57.27.041
N043.32.47.900 E006.57.27.065
N043.32.47.776 E006.57.27.072
N043.32.47.647 E006.57.27.051
N043.32.47.510 E006.57.27.010
N043.32.47.431 E006.57.26.975
N043.32.47.370 E006.57.26.925
N043.32.37.560 E006.57.13.341
N043.32.37.524 E006.57.13.084
N043.32.37.524 E006.57.12.888
N043.32.37.545 E006.57.12.698
N043.32.37.597 E006.57.12.538
N043.32.37.671 E006.57.12.393
N043.32.37.749 E006.57.12.288
N043.32.37.829 E006.57.12.191

COLOR_RunwayGrass
N043.32.40.454 E006.57.10.180
N043.32.58.169 E006.57.07.038
N043.32.57.961 E006.57.04.833
N043.32.40.249 E006.57.07.964

COLOR_HardSurface4
N043.32.53.916 E006.57.10.957
N043.32.53.892 E006.57.10.916
N043.32.53.859 E006.57.10.882
N043.32.53.819 E006.57.10.856
N043.32.53.787 E006.57.10.845
N043.32.53.379 E006.57.10.917
N043.32.53.340 E006.57.10.941
N043.32.53.305 E006.57.10.976
N043.32.53.279 E006.57.11.028
N043.32.53.267 E006.57.11.087
N043.32.53.265 E006.57.11.151
N043.32.53.274 E006.57.11.290
N043.32.53.287 E006.57.11.346
N043.32.53.305 E006.57.11.389
N043.32.53.337 E006.57.11.427
N043.32.53.375 E006.57.11.456
N043.32.53.415 E006.57.11.467
N043.32.53.467 E006.57.11.466
N043.32.53.846 E006.57.11.396
N043.32.53.880 E006.57.11.378
N043.32.53.907 E006.57.11.344
N043.32.53.930 E006.57.11.305
N043.32.53.946 E006.57.11.258
N043.32.53.949 E006.57.11.213
N043.32.53.931 E006.57.11.006

COLOR_Building
N043.33.06.728 E006.57.12.452
N043.33.09.795 E006.57.11.877
N043.33.09.759 E006.57.11.524
N043.33.09.775 E006.57.11.521
N043.33.09.662 E006.57.10.326
N043.33.06.575 E006.57.10.879

COLOR_Building
N043.33.00.543 E006.57.13.536
N043.33.02.858 E006.57.13.128
