COLOR_GrasSurface         
N043.39.40.878 E001.21.24.421
N043.39.39.620 E001.21.21.945
N043.39.39.347 E001.21.21.590
N043.39.39.155 E001.21.20.832
N043.39.39.382 E001.21.20.658
N043.39.38.863 E001.21.18.991
N043.39.38.326 E001.21.16.785
N043.39.38.136 E001.21.15.867
N043.39.37.946 E001.21.14.638
N043.39.37.672 E001.21.12.272
N043.39.37.306 E001.21.07.708
N043.39.36.954 E001.21.03.686
N043.39.36.092 E001.21.03.813
N043.39.36.036 E001.21.03.268
N043.39.35.402 E001.21.03.365
N043.39.34.820 E001.20.54.525
N043.39.35.991 E001.20.54.357
N043.39.35.938 E001.20.53.528
N043.39.35.635 E001.20.53.218
N043.39.35.433 E001.20.53.083
N043.39.35.195 E001.20.52.988
N043.39.34.951 E001.20.53.021
N043.39.32.825 E001.20.53.384
N043.39.32.598 E001.20.53.535
N043.39.32.107 E001.20.54.308
N043.39.31.572 E001.20.54.387
N043.39.30.895 E001.20.54.129
N043.39.30.264 E001.20.54.218
N043.39.30.252 E001.20.53.977
N043.39.30.194 E001.20.53.812
N043.39.29.996 E001.20.53.609
N043.39.29.890 E001.20.53.551
N043.39.25.028 E001.20.54.222
N043.39.24.962 E001.20.53.359
N043.39.23.359 E001.20.54.112
N043.39.23.066 E001.20.54.204
N043.39.22.817 E001.20.54.212
N043.39.22.487 E001.20.54.209
N043.39.21.220 E001.20.53.890
N043.39.20.784 E001.20.54.004
N043.39.20.604 E001.20.53.446
N043.39.05.472 E001.20.55.493
N043.39.05.336 E001.20.53.590
N043.39.00.986 E001.20.54.211
N043.38.59.836 E001.20.57.344
N043.38.59.253 E001.20.57.330
N043.38.58.880 E001.20.58.491
N043.38.58.736 E001.20.58.532
N043.38.58.575 E001.20.58.542
N043.38.58.355 E001.20.58.505
N043.38.57.770 E001.20.58.354
N043.38.56.433 E001.20.57.887
N043.38.54.030 E001.20.56.501
N043.38.53.137 E001.20.59.130
N043.38.52.042 E001.20.58.737
N043.38.49.523 E001.20.57.413
N043.38.49.029 E001.20.56.669
N043.38.47.995 E001.20.55.581
N043.38.47.353 E001.20.54.509
N043.38.46.862 E001.20.53.528
N043.38.48.958 E001.20.49.584
N043.38.49.350 E001.20.48.925
N043.38.49.774 E001.20.48.304
N043.38.50.740 E001.20.46.859
N043.38.51.100 E001.20.46.310
N043.38.51.366 E001.20.45.803
N043.38.51.643 E001.20.45.091
N043.38.52.019 E001.20.44.108
N043.38.52.617 E001.20.42.724
N043.38.53.260 E001.20.41.353
N043.38.53.682 E001.20.40.543
N043.38.54.163 E001.20.39.674
N043.38.54.555 E001.20.39.009
N043.38.55.010 E001.20.38.264
N043.38.55.442 E001.20.37.604
N043.38.55.812 E001.20.37.116
N043.38.56.097 E001.20.36.710
N043.38.56.379 E001.20.36.294
N043.38.56.697 E001.20.35.724
N043.38.56.990 E001.20.35.221
