COLOR_GrasSurface 
N048.48.49.192 E002.03.45.180
N048.48.49.225 E002.03.45.203
N048.48.49.295 E002.03.44.961
N048.48.49.119 E002.03.44.841

COLOR_RunwayBorder
N048.48.37.255 E002.04.23.528
N048.48.37.429 E002.04.23.638
N048.48.37.442 E002.04.23.591
N048.48.37.269 E002.04.23.479

COLOR_RunwayBorder
N048.48.48.274 E002.03.44.348
N048.48.48.448 E002.03.44.463
N048.48.48.458 E002.03.44.416
N048.48.48.286 E002.03.44.305

COLOR_RunwayBorder
N048.48.38.674 E002.04.17.474
N048.48.38.748 E002.04.17.304
N048.48.38.757 E002.04.17.306
N048.48.38.739 E002.04.17.509
N048.48.38.765 E002.04.17.517
N048.48.38.812 E002.04.17.126
N048.48.38.799 E002.04.17.123
N048.48.38.654 E002.04.17.458

COLOR_RunwayBorder
N048.48.39.265 E002.04.17.855
N048.48.39.341 E002.04.17.696
N048.48.39.352 E002.04.17.705
N048.48.39.329 E002.04.17.900
N048.48.39.355 E002.04.17.909
N048.48.39.407 E002.04.17.518
N048.48.39.387 E002.04.17.507
N048.48.39.240 E002.04.17.836

COLOR_RunwayBorder
N048.48.46.151 E002.03.50.993
N048.48.46.159 E002.03.51.004
N048.48.46.312 E002.03.50.652
N048.48.46.297 E002.03.50.630
N048.48.46.208 E002.03.50.804
N048.48.46.195 E002.03.50.797
N048.48.46.223 E002.03.50.582
N048.48.46.206 E002.03.50.576

COLOR_RunwayBorder
N048.48.46.911 E002.03.51.040
N048.48.46.888 E002.03.51.013
N048.48.46.815 E002.03.51.183
N048.48.46.793 E002.03.51.161
N048.48.46.821 E002.03.50.964
N048.48.46.800 E002.03.50.961
N048.48.46.752 E002.03.51.356

COLOR_RunwayGrass 
N048.48.43.151 E002.04.24.435
N048.48.54.455 E002.03.44.149
N048.48.51.396 E002.03.42.175
N048.48.40.089 E002.04.22.433

COLOR_RunwayBorder
N048.48.40.160 E002.04.22.166
N048.48.40.080 E002.04.22.421
N048.48.40.260 E002.04.22.543
N048.48.40.276 E002.04.22.488
N048.48.40.133 E002.04.22.401
N048.48.40.193 E002.04.22.187

COLOR_RunwayBorder
N048.48.42.968 E002.04.24.297
N048.48.43.145 E002.04.24.412
N048.48.43.196 E002.04.24.115
N048.48.43.168 E002.04.24.105
N048.48.43.109 E002.04.24.329
N048.48.42.986 E002.04.24.240

COLOR_RunwayBorder
N048.48.51.354 E002.03.42.467
N048.48.51.420 E002.03.42.245
N048.48.51.563 E002.03.42.339
N048.48.51.575 E002.03.42.297
N048.48.51.396 E002.03.42.176
N048.48.51.321 E002.03.42.437

COLOR_RunwayBorder
N048.48.54.371 E002.03.44.404
N048.48.54.451 E002.03.44.151
N048.48.54.275 E002.03.44.037
N048.48.54.258 E002.03.44.073
N048.48.54.399 E002.03.44.173
N048.48.54.334 E002.03.44.386

COLOR_RunwayBorder
N048.48.41.523 E002.04.23.350
N048.48.41.694 E002.04.23.462
N048.48.41.706 E002.04.23.417
N048.48.41.536 E002.04.23.301

COLOR_RunwayBorder
N048.48.52.829 E002.03.43.156
N048.48.52.972 E002.03.43.249
N048.48.52.981 E002.03.43.214
N048.48.52.840 E002.03.43.119

COLOR_RunwayBorder
N048.48.45.451 E002.04.16.108
N048.48.45.529 E002.04.15.863
N048.48.45.499 E002.04.15.833
N048.48.45.425 E002.04.16.089

COLOR_RunwayBorder
N048.48.47.783 E002.04.07.873
N048.48.47.850 E002.04.07.617
N048.48.47.822 E002.04.07.596
N048.48.47.754 E002.04.07.851

COLOR_RunwayBorder
N048.48.50.101 E002.03.59.602
N048.48.50.170 E002.03.59.354
N048.48.50.148 E002.03.59.333
N048.48.50.074 E002.03.59.585

COLOR_RunwayBorder
N048.48.52.431 E002.03.51.315
N048.48.52.500 E002.03.51.058
N048.48.52.469 E002.03.51.046
N048.48.52.405 E002.03.51.316

COLOR_RunwayBorder
N048.48.49.466 E002.03.49.097
N048.48.49.388 E002.03.49.375
N048.48.49.424 E002.03.49.388
N048.48.49.492 E002.03.49.120

COLOR_RunwayBorder
N048.48.47.132 E002.03.57.384
N048.48.47.064 E002.03.57.643
N048.48.47.091 E002.03.57.666
N048.48.47.166 E002.03.57.402

COLOR_RunwayBorder
N048.48.44.808 E002.04.05.646
N048.48.44.736 E002.04.05.917
N048.48.44.772 E002.04.05.939
N048.48.44.836 E002.04.05.665

COLOR_RunwayBorder
N048.48.42.485 E002.04.13.905
N048.48.42.413 E002.04.14.181
N048.48.42.443 E002.04.14.184
N048.48.42.512 E002.04.13.919

COLOR_RunwayBorder
N048.48.42.024 E002.04.17.099
N048.48.42.097 E002.04.16.938
N048.48.42.108 E002.04.16.946
N048.48.42.087 E002.04.17.136
N048.48.42.112 E002.04.17.154
N048.48.42.165 E002.04.16.778
N048.48.42.147 E002.04.16.764
N048.48.41.997 E002.04.17.076

COLOR_RunwayBorder
N048.48.42.768 E002.04.17.576
N048.48.42.843 E002.04.17.415
N048.48.42.854 E002.04.17.421
N048.48.42.829 E002.04.17.618
N048.48.42.853 E002.04.17.624
N048.48.42.906 E002.04.17.254
N048.48.42.889 E002.04.17.246
N048.48.42.749 E002.04.17.553

COLOR_RunwayBorder
N048.48.43.514 E002.04.18.064
N048.48.43.591 E002.04.17.899
N048.48.43.601 E002.04.17.907
N048.48.43.579 E002.04.18.096
N048.48.43.596 E002.04.18.110
N048.48.43.652 E002.04.17.749
N048.48.43.635 E002.04.17.734
N048.48.43.493 E002.04.18.042

COLOR_RunwayBorder
N048.48.44.264 E002.04.18.547
N048.48.44.331 E002.04.18.383
N048.48.44.345 E002.04.18.396
N048.48.44.323 E002.04.18.578
N048.48.44.343 E002.04.18.590
N048.48.44.396 E002.04.18.215
N048.48.44.383 E002.04.18.207
N048.48.44.240 E002.04.18.524

COLOR_RunwayBorder
N048.48.48.309 E002.03.54.918
N048.48.48.442 E002.03.54.637
N048.48.48.421 E002.03.54.625
N048.48.48.364 E002.03.54.752
N048.48.48.346 E002.03.54.743
N048.48.48.369 E002.03.54.562
N048.48.48.349 E002.03.54.547

COLOR_RunwayBorder
N048.48.49.046 E002.03.55.388
N048.48.49.054 E002.03.55.391
N048.48.49.204 E002.03.55.077
N048.48.49.182 E002.03.55.059
N048.48.49.106 E002.03.55.229
N048.48.49.092 E002.03.55.219
N048.48.49.117 E002.03.55.021
N048.48.49.097 E002.03.55.008

COLOR_RunwayBorder
N048.48.49.842 E002.03.55.494
N048.48.49.787 E002.03.55.865
N048.48.49.798 E002.03.55.876
N048.48.49.942 E002.03.55.561
N048.48.49.926 E002.03.55.551
N048.48.49.853 E002.03.55.705
N048.48.49.833 E002.03.55.686
N048.48.49.863 E002.03.55.506

COLOR_RunwayBorder
N048.48.50.586 E002.03.55.966
N048.48.50.545 E002.03.56.329
N048.48.50.553 E002.03.56.334
N048.48.50.687 E002.03.56.033
N048.48.50.670 E002.03.56.025
N048.48.50.599 E002.03.56.190
N048.48.50.574 E002.03.56.168
N048.48.50.608 E002.03.55.975

COLOR_Stopbar     
N048.48.34.962 E002.04.24.794
N048.48.35.002 E002.04.24.459
N048.48.34.948 E002.04.24.446
N048.48.34.911 E002.04.24.779

COLOR_Stopbar     
N048.48.38.510 E002.04.25.647
N048.48.38.462 E002.04.25.644
N048.48.38.468 E002.04.25.972
N048.48.38.522 E002.04.25.964

COLOR_ApronSurface
N048.48.38.181 E002.04.07.716
N048.48.38.289 E002.04.07.486
N048.48.38.137 E002.04.06.795
N048.48.37.804 E002.04.06.450
N048.48.37.684 E002.04.06.711
N048.48.37.734 E002.04.06.836
N048.48.37.518 E002.04.07.306
N048.48.37.758 E002.04.07.579
N048.48.37.244 E002.04.08.679
N048.48.36.296 E002.04.07.703
N048.48.36.178 E002.04.08.017
N048.48.36.319 E002.04.08.164
N048.48.36.192 E002.04.08.559
N048.48.36.011 E002.04.08.622
N048.48.35.750 E002.04.09.172
N048.48.35.585 E002.04.08.967
N048.48.32.555 E002.04.15.323
N048.48.34.058 E002.04.17.088
N048.48.34.814 E002.04.15.555
N048.48.34.796 E002.04.15.506
N048.48.37.647 E002.04.09.816
N048.48.38.501 E002.04.08.041

COLOR_HardSurface3
N048.48.31.976 E002.04.19.150
N048.48.32.269 E002.04.19.446
N048.48.32.417 E002.04.19.622
N048.48.32.450 E002.04.19.646
N048.48.33.030 E002.04.18.488
N048.48.32.786 E002.04.18.149
N048.48.32.529 E002.04.17.879
N048.48.32.469 E002.04.17.808
N048.48.32.099 E002.04.17.418
N048.48.31.993 E002.04.17.333
N048.48.31.702 E002.04.17.961
N048.48.31.482 E002.04.18.578
N048.48.31.595 E002.04.18.714

COLOR_HardSurface3
N048.48.31.619 E002.04.21.277
N048.48.31.995 E002.04.20.510
N048.48.32.163 E002.04.20.150
N048.48.32.125 E002.04.20.133
N048.48.32.137 E002.04.20.088
N048.48.32.014 E002.04.19.967
N048.48.31.914 E002.04.19.884
N048.48.31.805 E002.04.19.822
N048.48.31.726 E002.04.19.809
N048.48.31.646 E002.04.19.701
N048.48.31.555 E002.04.19.614
N048.48.31.406 E002.04.19.457
N048.48.31.269 E002.04.19.278
N048.48.31.193 E002.04.19.148
N048.48.30.771 E002.04.19.993
N048.48.29.555 E002.04.22.606
N048.48.29.147 E002.04.23.570
N048.48.30.036 E002.04.24.556
N048.48.30.158 E002.04.24.315
N048.48.29.697 E002.04.23.784
N048.48.29.655 E002.04.23.732
N048.48.29.647 E002.04.23.651
N048.48.29.647 E002.04.23.564
N048.48.29.667 E002.04.23.482
N048.48.30.023 E002.04.22.857
N048.48.30.097 E002.04.22.951
N048.48.30.144 E002.04.22.922
N048.48.30.206 E002.04.22.911
N048.48.30.387 E002.04.23.065
N048.48.30.561 E002.04.23.256
N048.48.30.609 E002.04.23.280
N048.48.30.631 E002.04.23.284
N048.48.31.156 E002.04.22.234
N048.48.30.621 E002.04.21.620
N048.48.31.072 E002.04.20.723

COLOR_RunwayBorder
N048.48.53.977 E002.03.58.199
N048.48.53.864 E002.03.58.609
N048.48.53.934 E002.03.58.662
N048.48.53.957 E002.03.58.624
N048.48.53.914 E002.03.58.581
N048.48.54.009 E002.03.58.218

COLOR_RunwayBorder
N048.48.54.180 E002.03.58.808
N048.48.54.251 E002.03.58.849
N048.48.54.365 E002.03.58.447
N048.48.54.339 E002.03.58.439
N048.48.54.235 E002.03.58.790
N048.48.54.192 E002.03.58.768

COLOR_RunwayBorder
N048.48.55.686 E002.03.52.265
N048.48.55.786 E002.03.51.903
N048.48.55.821 E002.03.51.927
N048.48.55.836 E002.03.51.878
N048.48.55.763 E002.03.51.832
N048.48.55.647 E002.03.52.240

COLOR_RunwayBorder
N048.48.56.061 E002.03.52.089
N048.48.56.109 E002.03.52.113
N048.48.56.009 E002.03.52.473
N048.48.56.040 E002.03.52.495
N048.48.56.152 E002.03.52.084
N048.48.56.075 E002.03.52.038

COLOR_RunwayBorder
N048.48.54.016 E002.03.58.713
N048.48.54.098 E002.03.58.755
N048.48.54.115 E002.03.58.712
N048.48.54.027 E002.03.58.665

COLOR_RunwayBorder
N048.48.54.490 E002.03.56.512
N048.48.54.602 E002.03.56.108
N048.48.54.569 E002.03.56.087
N048.48.54.457 E002.03.56.492

COLOR_RunwayBorder
N048.48.54.930 E002.03.56.311
N048.48.54.817 E002.03.56.720
N048.48.54.850 E002.03.56.740
N048.48.54.960 E002.03.56.334

COLOR_RunwayBorder
N048.48.55.095 E002.03.54.389
N048.48.55.205 E002.03.53.987
N048.48.55.166 E002.03.53.972
N048.48.55.051 E002.03.54.376

COLOR_RunwayBorder
N048.48.55.529 E002.03.54.203
N048.48.55.415 E002.03.54.597
N048.48.55.446 E002.03.54.619
N048.48.55.554 E002.03.54.213

COLOR_RunwayBorder
N048.48.55.904 E002.03.51.985
N048.48.55.985 E002.03.52.024
N048.48.55.991 E002.03.51.983
N048.48.55.916 E002.03.51.939

COLOR_RunwayBorder
N048.48.54.911 E002.03.55.535
N048.48.54.957 E002.03.55.368
N048.48.55.040 E002.03.55.423
N048.48.54.995 E002.03.55.588
N048.48.55.033 E002.03.55.614
N048.48.55.091 E002.03.55.410
N048.48.54.925 E002.03.55.318
N048.48.54.869 E002.03.55.512

COLOR_RunwayBorder
N048.48.54.925 E002.03.55.321
N048.48.55.088 E002.03.55.421
N048.48.55.149 E002.03.55.209
N048.48.55.112 E002.03.55.184
N048.48.55.061 E002.03.55.363
N048.48.54.974 E002.03.55.307
N048.48.55.025 E002.03.55.130
N048.48.54.984 E002.03.55.107

COLOR_RunwayBorder
N048.48.55.097 E002.03.55.684
N048.48.54.941 E002.03.55.589
N048.48.54.934 E002.03.55.607
N048.48.55.105 E002.03.55.721
N048.48.55.249 E002.03.55.212
N048.48.55.074 E002.03.55.102
N048.48.55.068 E002.03.55.125
N048.48.55.224 E002.03.55.227

COLOR_RunwayBorder
N048.48.54.772 E002.03.55.505
N048.48.54.934 E002.03.55.607
N048.48.54.942 E002.03.55.590
N048.48.54.786 E002.03.55.494
N048.48.54.920 E002.03.55.030
N048.48.55.070 E002.03.55.127
N048.48.55.075 E002.03.55.104
N048.48.54.914 E002.03.55.000

COLOR_HardSurface3
N048.48.54.919 E002.03.55.029
N048.48.54.784 E002.03.55.496
N048.48.55.098 E002.03.55.685
N048.48.55.225 E002.03.55.225
